rate_id,season_name,price_multiplier,listing_id
109370,Spring Break,0.93,22529259
109371,Winter Off-Peak,1.4,22529877
109372,Spring Break,0.86,22530070
109373,Spring Break,1.42,22530764
109374,Winter Off-Peak,1.42,22531031
109375,Winter Off-Peak,0.84,22531696
109376,Winter Off-Peak,1.33,22531866
109377,Summer Peak,1.0,22531898
109378,Spring Break,0.96,22533156
109379,Summer Peak,1.37,22533436
109380,Winter Off-Peak,0.95,22533666
109381,Summer Peak,1.23,22533734
109382,Spring Break,1.25,22534385
109383,Winter Off-Peak,1.48,22534758
109384,Spring Break,1.36,22535503
109385,Summer Peak,0.81,22541685
109386,Summer Peak,0.89,22542091
109387,Winter Off-Peak,0.94,22543061
109388,Spring Break,1.27,22543433
109389,Spring Break,1.17,22544160
109390,Winter Off-Peak,1.22,22544810
109391,Winter Off-Peak,1.36,22545036
109392,Summer Peak,0.87,22545117
109393,Summer Peak,1.21,22545206
109394,Winter Off-Peak,1.27,22545284
109395,Winter Off-Peak,1.22,22545760
109396,Winter Off-Peak,1.26,22545840
109397,Spring Break,1.5,22545850
109398,Winter Off-Peak,0.89,22546236
109399,Spring Break,1.33,22548780
109400,Winter Off-Peak,1.12,22550289
109401,Spring Break,1.32,22550431
109402,Winter Off-Peak,1.05,22550483
109403,Summer Peak,1.16,22551923
109404,Summer Peak,1.21,22552956
109405,Summer Peak,1.05,22553501
109406,Spring Break,1.27,22556901
109407,Summer Peak,0.81,22561496
109408,Spring Break,0.81,22562364
109409,Spring Break,1.03,22563782
109410,Spring Break,1.23,22566815
109411,Winter Off-Peak,1.1,22566828
109412,Spring Break,1.41,22567255
109413,Winter Off-Peak,0.9,22567430
109414,Summer Peak,1.47,22568033
109415,Spring Break,1.12,22568389
109416,Winter Off-Peak,1.0,22568702
109417,Summer Peak,1.45,22569197
109418,Spring Break,0.82,22569493
109419,Winter Off-Peak,1.28,22569600
109420,Summer Peak,1.39,22570044
109421,Summer Peak,1.06,22570065
109422,Summer Peak,0.84,22570793
109423,Winter Off-Peak,1.45,22571028
109424,Spring Break,0.96,22571045
109425,Winter Off-Peak,1.04,22571205
109426,Winter Off-Peak,1.48,22571719
109427,Summer Peak,1.46,22572314
109428,Summer Peak,0.89,22572695
109429,Summer Peak,0.94,22574255
109430,Winter Off-Peak,1.46,22575619
109431,Winter Off-Peak,0.97,22576120
109432,Summer Peak,1.35,22578161
109433,Summer Peak,1.24,22579082
109434,Winter Off-Peak,1.49,22579551
109435,Spring Break,1.47,22579704
109436,Summer Peak,1.23,22579760
109437,Summer Peak,1.14,22580951
109438,Summer Peak,0.99,22582841
109439,Spring Break,1.08,22583959
109440,Summer Peak,1.45,22584204
109441,Winter Off-Peak,1.06,22584277
109442,Winter Off-Peak,1.36,22584507
109443,Winter Off-Peak,1.28,22584603
109444,Winter Off-Peak,1.44,22584844
109445,Winter Off-Peak,1.08,22586049
109446,Summer Peak,1.19,22586352
109447,Winter Off-Peak,0.84,22586703
109448,Winter Off-Peak,0.97,22587295
109449,Spring Break,1.29,22587700
109450,Winter Off-Peak,1.02,22588459
109451,Winter Off-Peak,1.18,22588755
109452,Spring Break,1.47,22589075
109453,Spring Break,1.12,22589500
109454,Spring Break,1.29,22594239
109455,Winter Off-Peak,1.28,22598303
109456,Summer Peak,1.41,22599828
109457,Summer Peak,1.33,22600713
109458,Spring Break,1.5,22601143
109459,Spring Break,1.34,22601249
109460,Winter Off-Peak,0.96,22602605
109461,Summer Peak,1.3,22602979
109462,Spring Break,1.11,22602996
109463,Summer Peak,0.88,22605114
109464,Spring Break,0.86,22609027
109465,Winter Off-Peak,1.31,22611675
109466,Spring Break,1.18,22611934
109467,Spring Break,1.47,22612874
109468,Summer Peak,1.47,22613221
109469,Winter Off-Peak,1.24,22614476
109470,Spring Break,1.15,22615158
109471,Summer Peak,1.07,22615655
109472,Summer Peak,1.03,22616613
109473,Summer Peak,1.27,22616692
109474,Spring Break,0.99,22617426
109475,Winter Off-Peak,1.44,22618211
109476,Spring Break,1.34,22618396
109477,Spring Break,0.96,22618993
109478,Spring Break,1.41,22619073
109479,Winter Off-Peak,1.39,22624247
109480,Winter Off-Peak,1.13,22627376
109481,Winter Off-Peak,1.46,22627980
109482,Summer Peak,1.38,22628116
109483,Winter Off-Peak,1.28,22628471
109484,Spring Break,1.48,22629010
109485,Spring Break,0.96,22629696
109486,Spring Break,0.89,22630194
109487,Spring Break,1.25,22631617
109488,Winter Off-Peak,0.93,22631676
109489,Summer Peak,0.89,22631779
109490,Spring Break,0.93,22632338
109491,Summer Peak,1.09,22634088
109492,Winter Off-Peak,1.11,22635815
109493,Winter Off-Peak,1.11,22635959
109494,Summer Peak,1.35,22636145
109495,Winter Off-Peak,0.82,22636548
109496,Spring Break,0.85,22636785
109497,Winter Off-Peak,1.14,22637100
109498,Summer Peak,0.9,22637533
109499,Spring Break,1.47,22638243
109500,Winter Off-Peak,1.2,22638442
109501,Summer Peak,0.92,22639188
109502,Summer Peak,0.84,22647656
109503,Winter Off-Peak,0.86,22649404
109504,Spring Break,0.81,22649836
109505,Spring Break,1.31,22650253
109506,Spring Break,1.26,22651032
109507,Summer Peak,1.11,22651464
109508,Summer Peak,1.0,22651509
109509,Spring Break,0.92,22651614
109510,Spring Break,1.32,22651901
109511,Summer Peak,1.19,22652358
109512,Winter Off-Peak,1.19,22652572
109513,Summer Peak,1.28,22653378
109514,Summer Peak,0.9,22654987
109515,Spring Break,1.32,22655068
109516,Winter Off-Peak,1.39,22656433
109517,Summer Peak,1.48,22656618
109518,Summer Peak,0.98,22656623
109519,Summer Peak,0.86,22656685
109520,Winter Off-Peak,1.36,22657560
109521,Spring Break,1.24,22658582
109522,Winter Off-Peak,1.26,22663674
109523,Winter Off-Peak,1.01,22665286
109524,Spring Break,0.86,22665392
109525,Summer Peak,1.5,22667271
109526,Winter Off-Peak,1.33,22667641
109527,Spring Break,1.19,22667649
109528,Spring Break,1.03,22667815
109529,Spring Break,0.87,22668695
109530,Spring Break,0.84,22669096
109531,Winter Off-Peak,0.94,22670106
109532,Winter Off-Peak,1.25,22670366
109533,Summer Peak,1.36,22670614
109534,Spring Break,1.11,22671517
109535,Winter Off-Peak,0.82,22672271
109536,Summer Peak,0.98,22672516
109537,Winter Off-Peak,1.0,22673257
109538,Spring Break,1.17,22674537
109539,Winter Off-Peak,0.82,22674576
109540,Spring Break,1.32,22675757
109541,Spring Break,0.92,22676015
109542,Summer Peak,0.84,22681018
109543,Winter Off-Peak,0.91,22683699
109544,Spring Break,0.87,22683799
109545,Winter Off-Peak,1.0,22683927
109546,Winter Off-Peak,0.92,22685532
109547,Spring Break,1.02,22686497
109548,Summer Peak,0.94,22686751
109549,Spring Break,1.43,22687481
109550,Spring Break,1.49,22687843
109551,Winter Off-Peak,1.23,22688059
109552,Winter Off-Peak,0.82,22689135
109553,Spring Break,1.48,22689214
109554,Winter Off-Peak,1.45,22689939
109555,Summer Peak,1.04,22690429
109556,Summer Peak,1.39,22690507
109557,Winter Off-Peak,0.94,22690837
109558,Spring Break,0.95,22691267
109559,Spring Break,0.91,22697211
109560,Spring Break,0.99,22698090
109561,Spring Break,1.48,22698756
109562,Summer Peak,1.03,22699135
109563,Winter Off-Peak,0.97,22699847
109564,Spring Break,1.23,22699919
109565,Spring Break,1.35,22700068
109566,Winter Off-Peak,1.42,22700180
109567,Winter Off-Peak,1.12,22700620
109568,Spring Break,0.94,22701496
109569,Summer Peak,1.31,22701863
109570,Summer Peak,1.36,22701969
109571,Spring Break,1.41,22702377
109572,Winter Off-Peak,1.46,22702906
109573,Summer Peak,1.1,22702994
109574,Summer Peak,1.45,22703004
109575,Spring Break,1.31,22703468
109576,Winter Off-Peak,0.89,22703920
109577,Summer Peak,1.05,22704069
109578,Summer Peak,1.42,22704461
109579,Summer Peak,1.32,22704580
109580,Winter Off-Peak,0.85,22705059
109581,Winter Off-Peak,0.9,22705115
109582,Winter Off-Peak,1.32,22705516
109583,Summer Peak,1.13,22705963
109584,Summer Peak,1.13,22706034
109585,Spring Break,1.45,22706231
109586,Winter Off-Peak,1.29,22706343
109587,Winter Off-Peak,0.93,22712478
109588,Spring Break,1.46,22713035
109589,Winter Off-Peak,1.32,22713055
109590,Summer Peak,1.22,22713294
109591,Summer Peak,1.18,22713353
109592,Summer Peak,0.87,22714327
109593,Spring Break,0.88,22714571
109594,Summer Peak,1.19,22714688
109595,Summer Peak,1.49,22714989
109596,Spring Break,1.29,22715051
109597,Summer Peak,1.26,22715506
109598,Spring Break,1.46,22715517
109599,Spring Break,1.14,22716305
109600,Winter Off-Peak,1.05,22717766
109601,Summer Peak,1.47,22717838
109602,Spring Break,1.16,22719709
109603,Winter Off-Peak,1.16,22723461
109604,Summer Peak,1.25,22729984
109605,Summer Peak,1.17,22730139
109606,Winter Off-Peak,1.49,22730298
109607,Winter Off-Peak,1.5,22730899
109608,Winter Off-Peak,0.84,22731353
109609,Spring Break,0.92,22732004
109610,Summer Peak,1.22,22733147
109611,Spring Break,1.24,22733533
109612,Spring Break,1.17,22734359
109613,Summer Peak,0.99,22734483
109614,Summer Peak,1.25,22734514
109615,Summer Peak,1.03,22735103
109616,Summer Peak,1.15,22735497
109617,Winter Off-Peak,1.48,22736194
109618,Summer Peak,0.82,22737164
109619,Spring Break,0.82,22744855
109620,Spring Break,1.03,22745460
109621,Spring Break,1.13,22745841
109622,Summer Peak,1.3,22746368
109623,Spring Break,0.81,22746971
109624,Summer Peak,1.39,22747209
109625,Winter Off-Peak,1.32,22747377
109626,Spring Break,0.99,22748332
109627,Spring Break,1.38,22749701
109628,Summer Peak,1.19,22749967
109629,Spring Break,1.24,22750161
109630,Summer Peak,0.87,22751480
109631,Winter Off-Peak,1.28,22751525
109632,Spring Break,1.21,22751606
109633,Spring Break,1.25,22751906
109634,Winter Off-Peak,1.22,22752094
109635,Winter Off-Peak,1.21,22753683
109636,Summer Peak,1.42,22753775
109637,Winter Off-Peak,1.24,22753912
109638,Winter Off-Peak,1.45,22754004
109639,Spring Break,1.44,22754110
109640,Winter Off-Peak,0.93,22754373
109641,Winter Off-Peak,0.99,22756078
109642,Summer Peak,0.86,22759494
109643,Winter Off-Peak,0.92,22760853
109644,Spring Break,1.06,22761054
109645,Summer Peak,1.29,22762560
109646,Winter Off-Peak,0.81,22763812
109647,Summer Peak,1.24,22764944
109648,Spring Break,1.14,22766375
109649,Summer Peak,1.28,22766857
109650,Winter Off-Peak,1.41,22767004
109651,Summer Peak,1.5,22767598
109652,Spring Break,1.4,22770313
109653,Spring Break,1.15,22770321
109654,Summer Peak,0.96,22770827
109655,Winter Off-Peak,1.48,22770831
109656,Summer Peak,1.12,22771871
109657,Summer Peak,1.14,22775292
109658,Winter Off-Peak,0.94,22775694
109659,Summer Peak,0.84,22775929
109660,Spring Break,0.96,22777530
109661,Winter Off-Peak,1.08,22778341
109662,Winter Off-Peak,1.14,22779542
109663,Summer Peak,1.0,22779726
109664,Spring Break,1.05,22779746
109665,Winter Off-Peak,1.46,22780103
109666,Summer Peak,1.08,22780158
109667,Summer Peak,1.41,22780220
109668,Winter Off-Peak,1.02,22781825
109669,Spring Break,1.38,22785118
109670,Winter Off-Peak,1.12,22786489
109671,Spring Break,0.97,22786958
109672,Summer Peak,0.95,22789426
109673,Summer Peak,0.98,22789917
109674,Winter Off-Peak,1.09,22790196
109675,Summer Peak,0.95,22790700
109676,Spring Break,1.4,22792652
109677,Winter Off-Peak,1.42,22792711
109678,Spring Break,1.43,22792746
109679,Winter Off-Peak,1.49,22793472
109680,Winter Off-Peak,1.05,22793957
109681,Winter Off-Peak,1.17,22794168
109682,Summer Peak,1.31,22794272
109683,Summer Peak,0.85,22794719
109684,Summer Peak,1.42,22795221
109685,Winter Off-Peak,1.37,22796694
109686,Winter Off-Peak,0.9,22796888
109687,Spring Break,0.86,22797033
109688,Summer Peak,1.01,22797190
109689,Winter Off-Peak,1.23,22797978
109690,Winter Off-Peak,1.09,22802275
109691,Winter Off-Peak,0.84,22803859
109692,Summer Peak,1.48,22805947
109693,Spring Break,1.19,22809557
109694,Winter Off-Peak,1.47,22810710
109695,Summer Peak,1.23,22811128
109696,Winter Off-Peak,1.14,22811207
109697,Summer Peak,0.87,22811519
109698,Winter Off-Peak,1.18,22812324
109699,Winter Off-Peak,0.83,22813265
109700,Spring Break,1.17,22813351
109701,Winter Off-Peak,0.87,22814281
109702,Spring Break,1.44,22814859
109703,Spring Break,1.22,22815108
109704,Winter Off-Peak,0.93,22815191
109705,Winter Off-Peak,1.17,22815257
109706,Winter Off-Peak,1.37,22815339
109707,Summer Peak,1.01,22815783
109708,Winter Off-Peak,1.49,22817544
109709,Spring Break,1.12,22818498
109710,Summer Peak,1.4,22824469
109711,Summer Peak,1.19,22825784
109712,Winter Off-Peak,0.82,22829069
109713,Winter Off-Peak,0.96,22829464
109714,Winter Off-Peak,0.89,22830508
109715,Winter Off-Peak,1.04,22830789
109716,Summer Peak,1.49,22832352
109717,Spring Break,1.02,22833112
109718,Spring Break,1.21,22833434
109719,Winter Off-Peak,1.42,22833773
109720,Winter Off-Peak,1.21,22835316
109721,Summer Peak,1.15,22840839
109722,Summer Peak,1.37,22841280
109723,Spring Break,1.16,22842339
109724,Winter Off-Peak,1.26,22842989
109725,Summer Peak,1.4,22843226
109726,Summer Peak,0.85,22843793
109727,Summer Peak,1.47,22845926
109728,Spring Break,0.89,22846744
109729,Spring Break,1.17,22847493
109730,Spring Break,1.04,22847975
109731,Spring Break,1.48,22848359
109732,Spring Break,1.41,22848378
109733,Summer Peak,0.95,22848599
109734,Winter Off-Peak,1.03,22849615
109735,Summer Peak,1.29,22850413
109736,Spring Break,1.35,22851242
109737,Spring Break,1.25,22852022
109738,Summer Peak,1.18,22852435
109739,Winter Off-Peak,1.44,22856025
109740,Spring Break,1.24,22857268
109741,Winter Off-Peak,0.94,22857712
109742,Spring Break,1.44,22858455
109743,Summer Peak,1.08,22859702
109744,Summer Peak,1.0,22860511
109745,Summer Peak,0.97,22860844
109746,Spring Break,1.18,22862288
109747,Summer Peak,1.12,22862793
109748,Summer Peak,1.28,22862864
109749,Spring Break,1.49,22862877
109750,Summer Peak,1.11,22862882
109751,Spring Break,1.46,22863062
109752,Summer Peak,1.2,22863817
109753,Spring Break,1.27,22865818
109754,Spring Break,1.17,22866619
109755,Spring Break,1.12,22867334
109756,Winter Off-Peak,0.96,22868760
109757,Summer Peak,0.95,22868847
109758,Summer Peak,1.1,22869025
109759,Summer Peak,1.47,22869229
109760,Summer Peak,1.08,22869573
109761,Winter Off-Peak,1.31,22869995
109762,Spring Break,1.13,22871526
109763,Summer Peak,0.86,22877744
109764,Spring Break,1.05,22878070
109765,Spring Break,0.85,22878090
109766,Spring Break,0.83,22878715
109767,Spring Break,1.18,22878805
109768,Summer Peak,1.17,22879396
109769,Spring Break,1.18,22879903
109770,Summer Peak,1.38,22881110
109771,Summer Peak,1.02,22881127
109772,Summer Peak,1.23,22882677
109773,Summer Peak,1.33,22884749
109774,Spring Break,1.02,22885310
109775,Summer Peak,1.02,22886125
109776,Summer Peak,0.97,22887406
109777,Summer Peak,1.29,22896433
109778,Spring Break,1.2,22898351
109779,Winter Off-Peak,1.23,22898938
109780,Spring Break,1.23,22899900
109781,Spring Break,1.39,22901723
109782,Spring Break,1.16,22904609
109783,Winter Off-Peak,1.25,22904809
109784,Summer Peak,1.18,22904958
109785,Winter Off-Peak,1.05,22904985
109786,Winter Off-Peak,0.97,22905091
109787,Summer Peak,1.09,22906559
109788,Summer Peak,1.3,22907187
109789,Winter Off-Peak,1.25,22907591
109790,Summer Peak,0.89,22907753
109791,Summer Peak,1.38,22908372
109792,Winter Off-Peak,1.13,22911635
109793,Spring Break,1.03,22913600
109794,Spring Break,1.37,22919133
109795,Summer Peak,0.82,22919807
109796,Spring Break,0.82,22921200
109797,Summer Peak,1.34,22923312
109798,Spring Break,1.08,22923314
109799,Winter Off-Peak,0.87,22925367
109800,Spring Break,0.8,22926669
109801,Winter Off-Peak,1.33,22926871
109802,Spring Break,1.07,22926900
109803,Summer Peak,0.86,22927598
109804,Winter Off-Peak,1.04,22928216
109805,Summer Peak,1.01,22928463
109806,Winter Off-Peak,1.45,22928803
109807,Winter Off-Peak,1.35,22929141
109808,Winter Off-Peak,0.89,22929942
109809,Spring Break,1.31,22934602
109810,Winter Off-Peak,1.32,22936827
109811,Winter Off-Peak,1.36,22937095
109812,Summer Peak,1.1,22937305
109813,Winter Off-Peak,1.31,22937557
109814,Spring Break,0.9,22938753
109815,Summer Peak,1.45,22940490
109816,Spring Break,0.91,22940777
109817,Winter Off-Peak,0.86,22941772
109818,Summer Peak,0.83,22942669
109819,Summer Peak,0.88,22944203
109820,Winter Off-Peak,1.48,22944348
109821,Winter Off-Peak,1.38,22945122
109822,Winter Off-Peak,1.08,22946348
109823,Winter Off-Peak,1.09,22950209
109824,Spring Break,0.9,22951326
109825,Winter Off-Peak,1.17,22951923
109826,Winter Off-Peak,1.25,22953136
109827,Summer Peak,0.98,22953160
109828,Summer Peak,1.3,22953869
109829,Summer Peak,1.24,22955340
109830,Summer Peak,0.81,22955342
109831,Summer Peak,1.03,22956809
109832,Spring Break,0.94,22957090
109833,Winter Off-Peak,1.41,22958516
109834,Spring Break,0.84,22958680
109835,Summer Peak,1.48,22959643
109836,Spring Break,0.82,22961758
109837,Winter Off-Peak,1.2,22961764
109838,Summer Peak,0.9,22965846
109839,Summer Peak,1.37,22968206
109840,Winter Off-Peak,1.22,22969068
109841,Winter Off-Peak,0.87,22969403
109842,Summer Peak,0.93,22969873
109843,Spring Break,1.45,22970376
109844,Winter Off-Peak,1.06,22971074
109845,Summer Peak,0.87,22971238
109846,Winter Off-Peak,0.93,22971252
109847,Winter Off-Peak,0.83,22971913
109848,Winter Off-Peak,1.03,22972328
109849,Winter Off-Peak,1.27,22972357
109850,Spring Break,1.36,22972832
109851,Spring Break,1.15,22973043
109852,Winter Off-Peak,0.95,22975958
109853,Winter Off-Peak,0.9,22977021
109854,Summer Peak,0.87,22978028
109855,Summer Peak,0.99,22978388
109856,Summer Peak,1.44,22978756
109857,Winter Off-Peak,0.97,22979825
109858,Winter Off-Peak,0.97,22980068
109859,Spring Break,1.06,22980907
109860,Summer Peak,0.98,22981126
109861,Summer Peak,1.25,22983227
109862,Summer Peak,1.05,22983671
109863,Winter Off-Peak,1.17,22983888
109864,Summer Peak,1.32,22984370
109865,Winter Off-Peak,0.84,22984650
109866,Summer Peak,1.3,22985168
109867,Summer Peak,1.32,22985354
109868,Winter Off-Peak,1.26,22985419
109869,Winter Off-Peak,1.35,22985840
109870,Winter Off-Peak,0.85,22986139
109871,Winter Off-Peak,0.97,22986248
109872,Winter Off-Peak,1.01,22986303
109873,Winter Off-Peak,1.1,22986519
109874,Winter Off-Peak,1.17,22987331
109875,Winter Off-Peak,1.41,22987769
109876,Winter Off-Peak,0.93,22994960
109877,Winter Off-Peak,1.35,22997160
109878,Winter Off-Peak,0.86,22997928
109879,Winter Off-Peak,1.37,22998663
109880,Winter Off-Peak,1.22,23000751
109881,Spring Break,1.42,23001249
109882,Summer Peak,1.42,23001343
109883,Winter Off-Peak,1.3,23001611
109884,Spring Break,1.42,23002312
109885,Spring Break,1.37,23002371
109886,Summer Peak,1.34,23002904
109887,Spring Break,1.14,23003201
109888,Winter Off-Peak,1.36,23004287
109889,Winter Off-Peak,0.88,23004845
109890,Spring Break,1.5,23005618
109891,Spring Break,1.4,23005685
109892,Spring Break,1.19,23006296
109893,Summer Peak,1.25,23006397
109894,Summer Peak,0.82,23006437
109895,Winter Off-Peak,1.33,23006591
109896,Winter Off-Peak,1.13,23010967
109897,Winter Off-Peak,0.83,23012588
109898,Spring Break,1.13,23014432
109899,Summer Peak,1.24,23016550
109900,Summer Peak,0.94,23017828
109901,Summer Peak,1.33,23018280
109902,Spring Break,0.81,23019675
109903,Summer Peak,1.38,23019746
109904,Winter Off-Peak,0.86,23020466
109905,Winter Off-Peak,1.44,23021186
109906,Winter Off-Peak,0.96,23021271
109907,Winter Off-Peak,1.43,23021573
109908,Spring Break,1.03,23023423
109909,Winter Off-Peak,0.85,23023728
109910,Spring Break,1.45,23024065
109911,Winter Off-Peak,1.42,23024273
109912,Summer Peak,1.14,23024656
109913,Winter Off-Peak,1.07,23025738
109914,Spring Break,1.5,23026309
109915,Summer Peak,1.05,23026346
109916,Winter Off-Peak,1.33,23027004
109917,Winter Off-Peak,1.14,23027784
109918,Spring Break,1.34,23031618
109919,Winter Off-Peak,1.34,23034152
109920,Winter Off-Peak,1.14,23035441
109921,Winter Off-Peak,1.08,23035859
109922,Winter Off-Peak,1.33,23035874
109923,Spring Break,1.21,23035891
109924,Summer Peak,0.84,23035911
109925,Spring Break,0.97,23036845
109926,Winter Off-Peak,1.09,23037039
109927,Winter Off-Peak,1.44,23037820
109928,Winter Off-Peak,1.15,23038073
109929,Winter Off-Peak,1.11,23038520
109930,Spring Break,1.44,23039069
109931,Spring Break,1.41,23039363
109932,Spring Break,1.17,23040052
109933,Winter Off-Peak,1.22,23040115
109934,Spring Break,1.17,23041312
109935,Spring Break,1.29,23042836
109936,Spring Break,1.44,23044937
109937,Summer Peak,1.43,23045850
109938,Summer Peak,1.46,23046924
109939,Spring Break,1.49,23047572
109940,Winter Off-Peak,1.39,23052180
109941,Summer Peak,1.47,23052964
109942,Spring Break,0.97,23053294
109943,Summer Peak,1.19,23053597
109944,Spring Break,0.84,23053827
109945,Winter Off-Peak,1.44,23054077
109946,Summer Peak,0.97,23054329
109947,Winter Off-Peak,1.5,23054586
109948,Spring Break,1.23,23054855
109949,Spring Break,0.91,23055816
109950,Spring Break,0.92,23056637
109951,Winter Off-Peak,0.86,23058456
109952,Summer Peak,1.03,23058686
109953,Winter Off-Peak,0.82,23059062
109954,Winter Off-Peak,1.23,23059611
109955,Winter Off-Peak,0.91,23060192
109956,Spring Break,0.87,23060372
109957,Summer Peak,0.82,23061070
109958,Winter Off-Peak,1.15,23061112
109959,Winter Off-Peak,0.89,23062475
109960,Winter Off-Peak,0.85,23062725
109961,Summer Peak,1.18,23062969
109962,Spring Break,1.23,23063403
109963,Winter Off-Peak,0.9,23064260
109964,Winter Off-Peak,1.0,23070522
109965,Winter Off-Peak,0.91,23071191
109966,Winter Off-Peak,1.01,23071774
109967,Winter Off-Peak,0.99,23072308
109968,Winter Off-Peak,1.38,23072371
109969,Winter Off-Peak,1.07,23072631
109970,Winter Off-Peak,0.94,23072853
109971,Winter Off-Peak,0.98,23074259
109972,Winter Off-Peak,1.02,23074722
109973,Spring Break,1.16,23075778
109974,Winter Off-Peak,1.07,23076745
109975,Winter Off-Peak,1.0,23076968
109976,Spring Break,0.99,23077040
109977,Summer Peak,1.11,23077115
109978,Summer Peak,0.94,23077687
109979,Winter Off-Peak,1.17,23078073
109980,Spring Break,1.29,23078172
109981,Winter Off-Peak,0.95,23078446
109982,Winter Off-Peak,1.23,23080356
109983,Spring Break,1.4,23084751
109984,Summer Peak,1.15,23085504
109985,Summer Peak,1.32,23086483
109986,Winter Off-Peak,1.46,23087403
109987,Spring Break,1.28,23088623
109988,Summer Peak,1.12,23088777
109989,Winter Off-Peak,0.96,23088947
109990,Spring Break,1.29,23089441
109991,Spring Break,0.96,23090298
109992,Winter Off-Peak,1.01,23090632
109993,Summer Peak,0.95,23090887
109994,Spring Break,0.82,23091135
109995,Spring Break,0.86,23091139
109996,Summer Peak,1.0,23091275
109997,Winter Off-Peak,0.94,23091460
109998,Summer Peak,1.24,23092112
109999,Winter Off-Peak,1.12,23092889
110000,Winter Off-Peak,0.89,23093320
110001,Winter Off-Peak,1.42,23094550
110002,Summer Peak,1.3,23096661
110003,Spring Break,1.37,23097802
110004,Spring Break,0.94,23100862
110005,Spring Break,1.49,23100931
110006,Summer Peak,1.17,23102299
110007,Winter Off-Peak,1.08,23103116
110008,Summer Peak,1.29,23104347
110009,Spring Break,0.99,23105516
110010,Spring Break,1.03,23105764
110011,Spring Break,1.19,23106013
110012,Summer Peak,0.88,23106106
110013,Winter Off-Peak,1.09,23106220
110014,Winter Off-Peak,1.28,23106361
110015,Winter Off-Peak,1.35,23106431
110016,Spring Break,1.44,23106518
110017,Summer Peak,1.28,23106900
110018,Spring Break,0.86,23107316
110019,Summer Peak,0.85,23108435
110020,Spring Break,1.45,23108652
110021,Summer Peak,1.49,23108877
110022,Spring Break,1.1,23109325
110023,Spring Break,1.3,23109329
110024,Winter Off-Peak,0.84,23110037
110025,Winter Off-Peak,1.17,23110266
110026,Summer Peak,1.22,23111211
110027,Winter Off-Peak,1.31,23111561
110028,Summer Peak,1.23,23116453
110029,Spring Break,1.07,23118522
110030,Winter Off-Peak,1.43,23120062
110031,Winter Off-Peak,0.85,23120142
110032,Winter Off-Peak,0.84,23120678
110033,Summer Peak,1.41,23122597
110034,Summer Peak,0.96,23122670
110035,Spring Break,0.88,23123189
110036,Spring Break,1.08,23124338
110037,Spring Break,1.25,23126553
110038,Summer Peak,1.23,23126790
110039,Summer Peak,1.22,23126850
110040,Spring Break,0.98,23127656
110041,Winter Off-Peak,0.82,23127964
110042,Spring Break,1.25,23128067
110043,Winter Off-Peak,1.48,23128247
110044,Winter Off-Peak,1.26,23128460
110045,Winter Off-Peak,1.45,23129639
110046,Winter Off-Peak,0.99,23129919
110047,Winter Off-Peak,1.03,23130144
110048,Winter Off-Peak,1.47,23131011
110049,Spring Break,1.2,23131033
110050,Winter Off-Peak,1.15,23131155
110051,Summer Peak,0.92,23131354
110052,Winter Off-Peak,0.82,23131463
110053,Spring Break,1.42,23131496
110054,Winter Off-Peak,1.1,23136074
110055,Winter Off-Peak,1.32,23139166
110056,Summer Peak,1.43,23139647
110057,Spring Break,0.97,23142074
110058,Winter Off-Peak,0.94,23142952
110059,Winter Off-Peak,1.22,23143173
110060,Winter Off-Peak,0.96,23144059
110061,Spring Break,1.38,23145289
110062,Spring Break,0.91,23147603
110063,Summer Peak,1.39,23148112
110064,Winter Off-Peak,0.86,23149641
110065,Winter Off-Peak,1.24,23150033
110066,Summer Peak,0.94,23151066
110067,Winter Off-Peak,0.81,23154138
110068,Summer Peak,0.97,23156950
110069,Winter Off-Peak,1.4,23158057
110070,Spring Break,1.18,23158770
110071,Summer Peak,1.19,23160162
110072,Winter Off-Peak,0.98,23161182
110073,Winter Off-Peak,1.28,23163660
110074,Winter Off-Peak,1.14,23164537
110075,Summer Peak,1.1,23166224
110076,Summer Peak,1.3,23166555
110077,Summer Peak,1.41,23166556
110078,Spring Break,1.0,23166697
110079,Summer Peak,0.89,23166922
110080,Spring Break,0.94,23168904
110081,Summer Peak,1.45,23169146
110082,Spring Break,1.01,23170204
110083,Summer Peak,1.22,23170592
110084,Summer Peak,1.32,23171129
110085,Spring Break,1.12,23171917
110086,Spring Break,1.19,23172490
110087,Summer Peak,0.86,23177964
110088,Winter Off-Peak,1.08,23179415
110089,Summer Peak,1.21,23183557
110090,Winter Off-Peak,1.03,23184420
110091,Summer Peak,0.96,23184752
110092,Summer Peak,1.14,23184876
110093,Summer Peak,1.15,23185690
110094,Winter Off-Peak,0.83,23188573
110095,Spring Break,1.39,23188871
110096,Summer Peak,1.28,23189933
110097,Spring Break,0.97,23190292
110098,Winter Off-Peak,1.38,23191484
110099,Spring Break,0.97,23195752
110100,Summer Peak,0.98,23199948
110101,Summer Peak,1.4,23200628
110102,Winter Off-Peak,1.13,23201228
110103,Summer Peak,1.39,23203149
110104,Spring Break,0.88,23203929
110105,Spring Break,1.01,23204924
110106,Spring Break,1.42,23207975
110107,Summer Peak,1.26,23213107
110108,Summer Peak,0.98,23214720
110109,Spring Break,1.34,23214729
110110,Winter Off-Peak,0.84,23216187
110111,Spring Break,1.12,23216381
110112,Spring Break,1.28,23216832
